id,text,foot_notes
4100,ߊߟߊ߫ ߟߋ߬ ߣߌ ߟߎ߫ ߡߌ߬ߘߊ߬ ߟߊ߫ ߸ ߊ߬ߟߎ߬ ߟߊ߫ ߛߊ߬ߦߊ ߕߎ߬ߡߊ ، ߡߍ߲ ߠߊ߫ ߛߊ߬ߦߊ ߡߊ߫ ߛߋ߫ ߡߎߣߎ߲߬ ߸ ߊ߬ ߘߴߏ߬ ߝߣߊ߫ ߣߌ ߡߌ߬ߘߴߊ߬ ߟߊ߫ ߛߎ߬ߣߐ߮ ߕߎ߬ߡߊ ، ߛߊ߬ߦߊ ߟߊߕߍ߰ߣߍ߲߬ ߡߍ߲ ߡߊ߬ ߸ ߊ߬ ߘߴߏ߬ ߕߊ ߕߏ߫ ߊ߬ ߓߟߏ߫ ߸ ߞߊ߬ ߘߐ ߕߊ ߓߌ߬ߟߊ߬ ߡߎߣߎ߲߬ ߸ ߝߏ߫ ߞߊߕߙߍ߬ ߛߕߊ߫ ߟߐ߯ߟߊߣߍ߲ ߡߊ߬ ، ߕߊ߰ߛߌ߬ߟߌ߫ ߟߎ߫ ߟߴߏ߬ ߟߎ߬ ߘߐ߫ ߖߊ߯ߕߋ߬ ߸ ߡߌ߬ߙߌ߲߬ߘߌ߫ ߛߌߡߊߟߌߟߊ ߟߎ߬ ߦߋ߫.,
4101,ߌ߬ߦߏ߯ ߊ߬ߟߎ߬ ߘߴߊ߬ߟߎ߬ ߓߟߏߞߍ߫ ߛߟߏ߬ߣߊ߬ߟߌ߬ߓߊ߰ ߜߘߍ߫ ߟߎ߫ ߟߊ߫ ߞߵߊߟߊ߫ ߕߏ߫؟ ߸ ߊ߬ ߝߐ߫ ߞߏ߫ ߋ߫ ߸ ߤߟߴߊ߬ ߓߊ߯ ߕߘߍ߬ ߏ߬ ߟߎ߬ ߕߍ߫ ߝߏߦߌ߫ ߡߙߊ߬ ߟߊ߫؟ ߊ߬ ߣߴߊ߬ߟߎ߬ ߕߍ߫ ߝߏߦߌ߬ ߤߊ߲ߞߟߌߡߦߊ߫ ߟߊ߫؟.,
4102,ߊ߬ ߝߐ߫ ߞߏ߫ ߛߟߏ߬ߣߊ߬ߟߌ ߓߍ߯ ߊߟߊ߫ ߟߋ߬ ߓߟߏ߫ ߸ ߊ߬ߟߋ ߟߋ߫ ߘߏ߲߬ ߕߊ߫ ߦߋ߫ ߛߊ߲ ߠߎ߬ ߣߌ߫ ߘߎ߱ ߡߊ߲߬ߛߊ߬ߦߊ ߘߌ߫ ، ߏ߬ ߞߐ߫ ߕߘߋ߫ ߸ ߊߟߎ߫ ߣߊ߬ߕߐ߫ ߟߊߛߊ߬ߦߌ߲߬ ߠߴߊ߬ߟߋ ߟߋ߫ ߡߊ߬.,
4103,ߊߟߊ߫ ߞߋߟߋ߲߫ ߓߊ߯ ߞߏߝߐ߫ ߞߏߕߊ߲߫ ߸ ߟߊߞߌߙߊ߫ ߞߏ ߘߍ߲߬ߞߣߍ߬ߦߊ߬ߓߊߟߌ ߟߎ߫ ߛߣߐ߬ߡߍ ߘߴߊ߬ߟߎ߫ ߝߎ߬ߙߎ߲߬ߞߎ߫ ، ߒ߬ߓߊ߬ ߡߍ߲ ߠߎ߬ ߕߍ߫ ߊ߬ߟߋ߬ ߘߌ߫ ߸ ߣߴߏ߬ ߟߎ߫ ߟߋ߬ ߞߏߝߐ߫ ߘߊ߫ ߛߊ߫ ߸ ߘߊ߲߬ߡߊ߲߬ߛߊ߫ ߊ߬ߟߎ߬ ߘߌ߫ ߢߊ߯ߟߋ߲߫ ߥߎߘߞߊߥߎߘߞߊ߫.,
4104,ߊ߬ ߝߐ߫ ߞߏ߫ ߒ ߡߊ߰ߙߌ ߸ ߌߟߋ߬ ߛߊ߲ ߠߎ߬ ߣߌ߫ ߘߎ߱ ߛߌ߲ߘߌߓߊ߮ ߸ ߘߏ߲߰ߣߍ߲ ߣߌ߫ ߟߊ߲ߞߣߍߡߊߣߍ߲ ߟߐ߲ߓߊ߮ ، ߌߟߋ ߟߋ߬ ߞߕߌ߫ ߟߴߌ ߟߊ߫ ߖߐ߲߭ ߠߎ߬ ߕߍ߫ ߊ߬ߟߎ߬ ߟߊ߫ ߢߐ߲߯ ߛߐߛߐ߫ ߞߏ ߟߎ߬ ߘߐ߫.,
4105,ߤߊߟߌ߫ ߕߐ߬ߢߍ߰ߒߕߋ ߟߎ߬ ߕߊ ߞߍ߫ ߘߊ߫ ߘߎ߰ߞߟߏ ߞߣߐ߫ ߝߋ߲ ߓߍ߯ ߟߊߘߍ߬ߣߍ߲ ߘߌ߫ ߸ ߊ߬ ߣߌ߫ ߞߵߏ ߢߐ߲߰ ߜߘߍ߫ ߟߴߊ߬ ߞߊ߲߬ ، ߊ߬ߟߎ߬ ߘߴߊ߬ߟߎ߫ ߞߎ߲߬ߞߊ߬ ߏ߬ ߟߊ߫ ߖߊ߲߰ߞߕߊ߬ ߖߎ߮ ߞߘߐ߫ ߟߐ߬ߓߊ ߟߏ߲ ، ߊ߬ ߣߌ߫ ߞߏ߫ ߘߌ߫ ߟߊ߲ߞߣߍߡߴߊ߬ߟߎ߬ ߦߋ߫ ߊߟߊ߫ ߓߟߏ߫ ߸ ߊ߬ߟߎ߫ ߕߎ߲߬ ߕߍ߫ ߡߍ߲ ߖߌ߰ ߟߊ߫.,
4106,ߊ߬ ߣߴߊ߬ߟߎ߬ ߗߋߥߊߟߌ߫ ߖߎ߮ ߟߎ߬ ߘߌ߫ ߟߊ߲ߞߣߍߡߴߊ߬ߟߎ߬ ߦߋ߫ ߔߊߞߌߛߊ߫ ، ߊ߬ ߣߴߊ߬ߟߎ߫ ߕߘߍ߬ ߞߏ ߡߍ߲ ߡߊߦߟߍ߫ ߟߊ߫ ߸ ߏ ߓߌ߲߬ߓߊߥߏ ߘߌ߫ ߓߋ߬ ߊ߬ߟߎ߫ ߞߊ߲߬.,
4107,ߒ߬ߓߊ߬ ߣߌ߫ ߡߊ߲߬ߕߙߐ߫ ߡߊ߰ ߘߊ߫ ߡߐ߱ ߟߊ߫ ߸ ߊ߬ ߘߴߊ߬ ߞߍ߫ ߒ߬ ߡߊߕߙߊ ߘߌ߫ ، ߒ߬ߞߊ߬ ߣߴߊ߲ ߣߊ߬ ߘߴߊ߬ ߛߐ߫ ߒ߬ ߠߊ߫ ߣߍߡߊ ߘߏ߫ ߟߴߏ߬ ߞߐ߫ ߛߊ߫ ߸ ߊ߬ ߘߴߊ߬ ߝߐ߫ ߞߏ߫ ߣߌ߲߬ ߘߌߣߍ߲߫ ߒߠߋ ߡߊ߬ ( ߒ ߠߊ߫ ) ߟߐ߲ߠߌ߲ ߠߋ߫ ߡߊ߬ ، ߞߵߊ߬ ߕߘߍ߬ ߞߊ߯ߙߌ߫ ߸ ߏ߬ ߦߋ߫ ߞߘߐߓߐߟߌ ߟߋ߬ ߘߌ߫ ، ߓߊ߬ߙߌ߬ ߊ߬ߟߎ߫ ߝߊ߲߬ߓߊ ߟߋ߬ ߕߴߏ߬ ߟߐ߲߫ ߠߊ߫.,
4108,ߊ߬ߟߎ߬ ߢߍߓߊ߮ ߟߎ߫ ߞߵߏ ߢߐ߲߰ ߠߋ߬ ߝߐ߫ ߞߘߐ߬ߡߊ߲߫ ߸ ߓߊ߬ߙߌ߬ ߏ߬ ߟߎ߬ ߟߊ߫ ߓߊ߯ߙߊ߫ ߞߍߣߍ߲ ߠߎ߬ ߡߊ߫ ߝߏߦߌ߫ ߢߵߊ߬ߟߎ߫ ߡߊ߬.,
4109,ߏ߬ ߟߎ߬ ߟߊ߫ ߓߊ߯ߙߊ߫ ߖߎ߮ ߟߎ߫ ߘߏ߲߬ ߓߌ߲߬ߓߊߏ ߞߵߊ߬ߟߎ߫ ߛߐ߬ߘߐ߲߫ ߠߋ߬ ، ߡߍ߲ ߠߎ߬ ߝߣߊ߫ ߞߊ߬ ߕߐ߬ߢߍ߮ ߞߍ߫ ߢߌ߲߬ ߠߎ߬ ߘߐ߫ ߸ ߏ߬ ߟߎ߬ ߝߣߊ߫ ߟߊ߫ ߓߊ߯ߙߊ߫ ߖߎ߮ ߟߎ߫ ߓߌ߲߬ߓߊߏ ߟߎ߬ ߓߍߣߵߊ߬ߟߎ߫ ߛߐ߬ߘߐ߲߫ ߠߋ߬ ߕߘߋ߫ ، ߊ߬ߟߎ߫ ߘߏ߲߬ ߕߍ߫ ߓߟߏߡߓߊߟߌ߫ ߞߍߓߊ߯ ߟߎ߫ ߘߌ߫.,
4110,ߦߊ߯ߟߴߊ߬ߟߎ߬ ߡߴߊ߬ ߟߐ߲߫ ߓߊ߬ ߸ ߞߏ߫ ߊߟߊ߫ ߦߋ߫ ߤߊ߬ߙߌ߬ߖߍ߮ ߘߐߝߎߟߋ߲߫ ߠߊ߫ ߡߐ߰ ߟߋ߬ ߦߋ߫ ߡߍ߲ ߓߊ߯ ߊ߬ ߘߌߦߊ߫ ، ߊ߬ ߣߴߊ߬ ߘߴߊ߬ ߛߕߌ߬ ߝߣߊ߫؟ ، ߖߊ߯ߕߋ߬ ߸ ߕߊ߰ߛߌ߬ߟߌ߫ ߟߎ߫ ߟߴߏ߬ ߘߐ߫ ߡߌ߬ߙߌ߲߬ߘߌ߫ ߘߍ߲߬ߞߣߍ߬ߦߊ߬ߣߍ߲ ߠߎ߬ ߦߋ߫.,
4111,ߊ߬ ߟߊߛߋ߫ ߒ ߠߊ߫ ߖߐ߲߭ ߠߎ߫ ߡߊ߬ ߸ ߡߍ߲ ߠߎ߫ ߞߊ߬ ߕߌߢߍߟߌ ߞߍ߫ ߊ߬ߟߎ߫ ߖߘߍ߬ ߟߊ߫ ߸ ߞߏ߫ ߊߟߎ߫ ߞߊߣߊ߬ ߖߌ߰ߕߍ߰ ߊߟߊ߫ ߟߊ߫ ߤߌߣߊ ߟߊ߫ ߘߋ߬ ، ߓߊߏ߬ ߖߊ߯ߕߋ߬ ߸ ߊߟߊ߫ ߟߋ߫ ߖߟߎ߬ߡߎ߲ ߓߍ߯ ߟߊߘߍ߬ߣߍ߲ ߦߝߊ߬ ߟߊ߫ ߞߐߘߍ߫ ، ߊ߬ߟߋ ߟߋ߫ ߘߏ߲߬ ߦߋ߫ ߦߝߊ߬ߟߊ߫ ߤߌߣߟߊ ߘߌ߫.,
4112,ߊߟߴߊߟߎ߫ ߖߘߍ߬ߟߊߛߊ߬ߦߌ߲߬ ߊߟߎ߫ ߡߊ߰ߙߌ ߡߊ߬ ߸ ߞߵߊߟߎ߫ ߖߘߍ߬ߞߟߏ߫ ߊ߬ ߦߋ߫ ߞߊ߬ ߞߐ߲߰ ߖߊ߲߰ߞߕߊ ߣߊ߭ ߢߍ߫ ߊߟߎ߫ ߡߊ߬ ، ߊߟߎ߫ ߘߏ߲߬ ߕߍ߫ ߘߍ߬ߡߍ߲߬ ߏ߬ ߞߐ߫ ߡߎ߬ߕߎ߲߬.,
4113,ߊߟߎ߫ ߦߋ߫ ߝߋ߲߫ ߢߌߡߊ ߟߊߓߊ߬ߕߏ߬ ߸ ߡߍ߲ ߠߊߖߌ߰ ߘߴߊߟߎ߫ ߡߵߊߟߎ߫ ߡߊ߰ߙߌ ߓߟߏ߫ ߸ ߞߊ߬ ߞߐ߲߰ ߖߊ߲߰ߞߕߊ ߣߊ߭ ߢߍ߫ ߓߙߊ߬ ߟߴߊߟߎ߫ ߘߐ߫ ߸ ߞߵߊ߬ ߕߘߍ߬ ߊߟߎ߫ ߦߟߌ߫ ߕߍ߫ ߊ߬ ߟߊ߫.,
4114,( ߊ߬ ߣߌ߫ ) ߣߌߺ(ߺߡߊ ) ߣߊ߬ߡߊߣߵߊ߬ ߝߐ߫ ߞߏ߫ ߊ߯ߟߊ߲߫ ߸ ߞߏ߫ ߣߡߌߛߊ ߒߠߋ ߟߊ߫ ߕߋ߲߬ ߞߟߋ߫ ߸ ߡߍ߲ ߕߏߣߍ߲߫ ߒ ߠߊ߫ ߊߟߊ߫ ߕߊ߫ ߝߊ߲߭ ߘߐ߫ ߸ ߊ߬ ߣߌ߫ ߒ ߞߍ ߡߍ߲ ߞߍ߫ ߘߊ߫ ߦߟߍߓߐߒߘߐߟߊ ߟߎ߬ ߘߌ߫.,
4115,ߥߟߴߊ߬ ߦߴߊ߬ ߝߐ߫ ߸ ߞߏ߫ ߣߌ߫ ߊߟߊ߫ ߕߌ߲߬ ߞߊ߬ ߒ ߞߊ߲ߘߊ߫ ߸ ߒ ߕߘߍ߬ ߘߌ߫ ߞߍ߫ ߝߊ߲ߕߊ߲ߞߟߊ ߟߎ߬ ߘߏ߫ ߘߌ߫ ߟߋ߬ ߘߍ߯.,
4116,ߤߊߡߊ߲ߕߍ߫ ߊ߬ ߦߴߊ߬ ߝߐ߫ ߖߊ߲߰ߞߕߊ ߦߋ߫ ߕߎߡߊ ߟߊ߫ ߸ ߞߏ߫ ߣߌ߫ ߞߐߛߊߦߌ߲߫ ߦߌߟߊ߫ ߓߍ߫ ߒ ߧߋ߫ ߸ ߒ ߕߎ߲߬ ߘߌ߫ ߞߍ߫ ߢߊ߬ߓߊ߮ ߟߎ߬ ߘߏ߫ ߘߌ߫ ߣߌ߲߬ ߛߋ߲߭.,
4117,ߞߊ߯ߙߌ߫ ߸ ߒ߬ ߠߊ߫ ߟߝߊߙߌ ߟߎ߬ ߓߊ߲ ߞߐ ߣߊ߬ ߟߴߌ ߡߊ߬ ߸ ߌ ߞߵߏ߬ ߟߎ߬ ߡߊߛߐ߬ߛߐ߫ ߞߵߌ ߖߘߍ߬ߘߐߓߏ߲߬ߧߊ߫ ، ߊ߬ ߣߴߌ ߞߍ߫ ߘߊ߫ ߓߊ߲߬ߓߊ߮ ߟߎ߬ ߘߏ߫ ߘߌ߫.,
4118,ߟߐ߬ߓߊ ߟߏ߲ ߘߏ߲߬ ߘߐ߫ ߸ ߌ ߘߌ߫ ߡߐ߱ ߟߎ߬ ߢߘߊ ߟߎ߫ ߝߌ߲߬ߣߍ߲ ߦߋ߫ ߸ ߡߍ߲ ߠߎ߫ ߞߊ߬ ߥߎߦߊ ߟߴߊߟߊ߫ ߟߊ߫ ، ߦߊ߯ߟߊ߫ ߡߊ߬ߞߍ߬ ߦߌߟߊ߫ ߕߍ߫ ߔߊߦߌߔߊߦߌ ߘߐ߫ ߖߘߍ߬ߘߐ߬ߓߊ ߟߎ߬ ߦߋ߫ ߓߊ߬؟.,
4119,ߊߟߊ߫ ߘߌߣߊ߬ ߝߊ߲ߕߊ߲ߞߟߊ ߟߎ߬ ߟߊߞߛߌ߫ ߞߵߊ߬ߟߎ߬ ߟߊߕߊ߯ ߊ߬ߟߎ߬ ߟߊ߫ ߣߌ߬ ߛߐ߬ߘߐ߲߬ ߦߌߟߊ ߘߐ߫ ، ߖߎ߯ߡߊ߲߫ ߕߍ߫ ߡߊ߰ ߟߴߏ߬ ߟߎ߬ ߟߊ߫ ߸ ߊ߬ߟߎ߫ ߘߏ߲߬ ߕߍߣߊ߫ ߛߎ߬ߣߎ߲߬ ߠߊ߫.,
4120,ߊߟߊ߫ ߟߋ߬ ߝߋ߲ ߓߍ߯ ߘߊ߲ߓߊ߮ ߘߌ߫ ߸ ߊ߬ߟߋ ߟߋ߫ ߘߏ߲߬ ߝߋ߲ ߓߍ߯ ߜߋ߬ߟߎ߲߬ߓߊ߮ ߘߌ߫.,
4121,ߊ߬ ߕߊ ߟߋ߬ ߛߊ߲ ߠߎ߬ ߣߌ߫ ߘߎ߱ ߞߏ߲ߢߌ߲ ߠߎ߬ ߘߌ߫ ، ߡߍ߲ ߠߎ߫ ߘߏ߲߬ ߓߊ߲߬ߣߍ߲߬ ߊߟߊ߫ ߟߊ߫ ߟߝߊߙߌ ߟߎ߬ ߘߐ߫ ߸ ߏ߬ ߟߎ߫ ߟߋ߫ ߓߣߐ߬ߓߊ߮ ߟߎ߬ ߘߌ߫.,
4122,ߊ߬ ߝߐ߫ ߞߏ߫ ߦߊ߯ߟߴߊߟߎ߫ ߦߋ߫ ߒߠߋ ߟߐ߬ ߟߴߊߟߊ߫ ߢߐ߲߰ ߜߘߍ߫ ߟߋ߫ ߓߊ߬ߕߏ߬ ߟߊ߫ ߓߊ߬ ߸ ߊߟߎ߬ ߡߐ߰ ߞߎ߲ߒߕߊ߲ ߠߎ߬؟.,
4123,ߖߊ߯ߕߋ߬ ߸ ߦߟߌߘߏ߲ ߠߋ߬ ߞߍߣߴߌߟߋ ߟߊ߫ ߸ ߊ߬ ߣߴߌ ߢߍߓߊ߮ ߟߎ߬ ߟߊ߫ ، ߞߏ߫ ߣߴߌ ߞߊ߬ ߜߙߊ߬ߟߌ ߞߍ߫ ߸ ߛߋߚߋ߫ ߸ ߌ ߟߊ߫ ߓߊ߯ߙߊ ߘߌ߫ ߕߌߢߍ߫ ، ߊ߬ ߣߴߌ ߘߌ߫ ߞߍ߫ ߓߣߐ߬ߓߊ߮ ߟߎ߬ ߘߏ߫ ߘߌ߫.,
4124,ߞߏ߬ߣߌ߲߬ ߍ߲߬ߍ߲߫ ߸ ߌ ߦߋ߫ ߊߟߊ߫ ߟߋ߫ ߓߊ߬ߕߏ߬ ߸ ߊ߬ ߣߴߌ ߦߋ߫ ߞߍ߫ ߥߊߟߢߌߡߊߟߐ߲ߠߊ ߟߎ߬ ߘߏ߫ ߘߌ߫.,
4125,ߊ߬ߟߎ߬ ߡߴߊߟߊ߫ ߓߏ߲߬ߧߴߊ߬ ߓߏ߲߬ߧߊ߬ ߢߊ ߕߎ߬ߢߊߕߎ߬ߢߊ ߟߊ߫ ، ߘߎ߱ ߡߎ߰ߡߍ ߘߏ߲߬ ߦߴߊ߬ ߕߙߐ߬ߡߢߐ߬ ߞߋߟߋ߲߫ ߠߋ߬ ߘߌ߫ ߟߐ߬ߓߊ ߟߏ߲ ، ߛߊ߲ ߠߎ߬ ߝߣߊ߫ ߡߟߋߞߋߕߐ߫ ߟߋ߬ ߊ߬ ߞߢߐ߬ ߞߌߣߌ߲ ߠߊ߫ ߞߘߍߜߍ߫ ، ߊ߬ ߘߏ߲߬ ߛߊߣߌ߲ߡߊ߲߫ ߊ߬ ߣߴߊ߬ ߞߘߐߕߊ߬ߣߍ߲߫ ߊ߬ߟߎ߬ ߟߊ߫ ߜߙߊ߬ߢߐ߲߰ߦߊ߬ ߝߋ߲ ߠߎ߫ ߡߊ߬.,
4126,ߓߘߎ ߘߌߣߊ߬ ߝߍ߫ ( ߝߟߐ ߞߍ߫ ) ߸ ߏ߬ ߓߊ߯ ߞߍ߫ ߣߌߡߊ ߟߎ߬ ߘߌ߫ ߜߊ߬ߙߊ߲߬ߞߕߊ߫ ߸ ߡߍ߲ ߠߎ߰ ߛߊ߲ ߠߎ߬ ߘߐ߫ ߸ ߊ߬ ߣߌ߫ ߡߍ߲ ߠߎ߯ ߘߎ߱ ߘߐ߫ ، ߝߏ߫ ߡߍ߲ ߠߎ߬ ߓߊ߯ ߊߟߊ߫ ߘߌߦߊ߫ ، ߏ߬ ߟߋ ߞߐ߫ ߊ߬ ߘߌ߫ ߝߍ߫ ߕߎ߲߯ ، ߘߊ߬ߡߊ߲߬ߛߊ߫ ߊ߬ߟߎ߫ ߟߐ߬ߣߍ߲ ߦߋ߫ ߝߟߍߟߌ ߟߊ߬ ߜߛߎߞߙߎ߬.,
4127,ߘߎ߰ߞߟߏ ߘߌ߫ ߞߣߍߦߴߊ߬ ߡߊ߰ߙߌ ߟߊ߫ ߦߋߟߋ߲ ߠߊ߫ ، ( ߗߋߥߊߟߌ ߟߎ߬ ) ߟߍߙߊ ߘߌ߫ ߟߊ߫ ( ߞߣߍ ߞߊ߲߬ ) ، ߊ߬ ߣߌ߫ ߣߊ߬ ߘߌ߫ ߞߍ߫ ߟߊ߬ߝߐ߬ߓߊ߮ ߟߎ߬ ߣߌ߫ ߛߙߋ ߟߎ߬ ߘߌ߫ ، ߞߊ߬ ߞߕߌ ߕߍ߰ ߊ߬ߟߎ߬ ߕߍ߫ ߕߎ߬ߢߊ ߟߊ߫ ، ߊ߬ߟߎ߫ ߘߏ߲߬ ߕߍߣߊ߬ ߕߐ߬ߢߍ߰ ߟߊ߫.,
4128,ߣߌߡߊ ߓߍ߯ ߘߌ߫ ߘߝߴߊ߬ ߗߋߥߊߟߌ ( ߛߊ߬ߙߊ) ߟߊ߫ ߸ ߓߊ ߊ߬ߟߋ ߟߋ߫ ߞߵߊ߬ ߟߐ߲߫ ߊ߬ߟߎ߬ ߦߋ߫ ߡߍ߲ ߞߍ߫ ߟߊ߫.,
4129,ߓߊ߲߬ߓߊ߮ ߟߎ߬ ߓߍߣߊ߬ ߜߍ߲߬ߜߍ߲߫ ߞߊߕߙߍ߬ ߔߊߦߌߔߊߦߌ ߡߊ߬ ߛߘߍߞߎߘߎ߲ ߠߎ߬ ߘߌ߫ ߸ ߤߊ߲߯ ߊ߬ߟߎ߬ ߘߌߣߊ߬ ߛߴߊ߬ ߡߊ߬ ، ߘߊ߬ߡߊ߲߬ߛߊ߫ ߊ߬ ߘߊ ߟߎ߬ ߘߌ߫ ߟߊߞߊ߬ ، ߊ߬ ߞߣߐ߬ߜߍ߲߬ߓߊ߮ ߟߎ߬ ߘߴߊ߬ ߝߐ߫ ߊ߬ߟߎ߫ ߡߊ߬ ߞߏ߫ ߞߋߟߊ ( ߘߏ߫ ) ߟߎ߫ ߡߊ߫ ߣߵߊߟߎ߫ ߡߊ߬ ߓߊ߬ ߞߊ߬ ߓߐ߫ ߊߟߎ߫ ߖߍ߬ߘߍ ߘߐ߫؟ ߸ ߞߵߊߟߎ߫ ߡߊ߰ߙߌ ߟߊ߫ ߟߝߊߙߌ ߟߎ߫ ߞߊ߬ߙߊ߲߬ ߊߟߎ߫ ߦߋ߫ ߸ ߊ߬ ߣߌ߫ ߞߵߊߟߎ߫ ߟߊ߫ ߓߌ߬ ߟߏ߲ ߣߌ߲߬ ߖߊ߬ߛߙߋ߬ߡߊ߬ߟߊ ߞߍ߫ ߊߟߎ߫ ߦߋ߫؟ ، ߊ߬ߟߎ߬ ߘߴߊ߬ ߝߐ߫ ߞߏ߫ ߤߊ߯ߟߌ߫ ߏ߬ ߞߍ߫ ߘߊ߫ ، ߓߊ߬ߙߌ߬ ߖߊ߲߰ߞߕߊ ߞߎߡߊ ߟߋ߬ ߜߋ߲ߜߋ߲ߦߊߣߍ߲߫ ߓߊ߲߬ߓߊ߮ ߟߎ߫ ߡߊ߬.,
4130,ߊ߬ ߘߌ߫ ߝߐ߫ ߞߏ߫ ߊߟߎ߫ ߘߏ߲߬ ߔߊߦߌߔߊߦߌ ߓߏ߲߬ߘߊ ߟߎ߬ ߟߊ߫ ߸ ߞߊ߬ ߘߎߡߊ߫ ߦߋ߲߬ ، ߤߊ߲߫ ߸ ߖߘߍ߬ߘߐ߬ߓߊ ߟߎ߬ ߡߊߞߍ߫ ߦߌߟߊ ߖߎ߯ߡߊ߲߫ ߠߋ߬ ߘߋ߬.,
4131,ߡߍ߲ ߠߎ߫ ߞߵߊ߬ߟߎ߬ ߝߊ߲ߕߊ߲߬ߞߴߊ߬ߟߎ߫ ߡߊ߰ߙߌ ߡߊ߬ ߸ ߏ߬ ߟߎ߬ ߝߣߊ߫ ߘߌ߫ ߛߍ߲߬ߛߍ߲߬ ߞߊߕߙߍ߬ ( ߡߍ߲ߘߌߦߊ ) ߣߊߞߐ ߡߊ߬ ߛߘߍߞߎߘߎ߲ ߠߎ߬ ߘߌ߫ ߸ ߤߊ߲߯ ߊ߬ߟߎ߬ ߘߌߣߊ߬ ߛߴߊ߬ ߡߊ߬ ، ߘߊ߬ߡߊ߲߬ߛߊ߫ ߸ ߊ߬ ߓߏ߲߬ߘߊ ߟߎ߬ ߘߌ߫ ߟߊߞߊ߬ ، ߊ߬ ߞߣߐ߬ߜߍ߲߬ߓߊ߮ ߟߎ߬ ߘߴߊ߬ ߝߐ߫ ߊ߬ߟߎ߬ ߦߋ߫ ߸ ߞߏ߫ ߖߐ ߦߴߊߟߎ߫ ߡߊ߬ ߸ ߊߟߎ߫ ߘߏ߲߬ ߢߊ߬ ߘߊ߫ ߥߍ߫ ، ߊߟߎ߫ ߦߋ߫ ߘߏ߲߬ ߞߊ߬ ߘߎߡߴߊ߬ ߘߐ߫ ߞߟߋ߫.,
4132,( ߏ߬ ߓߊ߯ ߞߍ߫ ) ߸ ߊ߬ߟߎ߬ ߘߴߊ߬ ߝߐ߫ ߞߏ߫ ߕߊ߲߬ߘߏ ߊߟߊ߫ ߦߋ߫ ߸ ߡߍ߲ ߞߵߊ߬ ߟߊ߫ ߦߟߌߡߊߘߌߦߊ߫ ߞߊ߲ ߡߝߊ߫ ߒ߬ ߧߋ߫ ߸ ߞߊ߬ ߘߎ߱ ߘߴߊ߲ ߡߊ߬ ߗߍ ߘߌ߫ ߸ ߊ߲ ߧߋ߫ ߒ߬ ߡߊߞߍ߫ ߟߊ߫ ߣߊߞߐ ߞߣߐ߫ ߦߙߐ߫ ߘߐ߫ ߸ ߡߍ߲ ߓߊ߯ ߒ߬ ߘߌߦߊ߫ ، ߤߊ߲߫ ߸ ߓߊ߯ߙߟߊ ߟߎ߫ ߛߊ߬ߙߊ ߢߌ߬ߡߊ߫ ߟߋ߬ ߘߋ߬߹.,
4133,ߌ ߘߌ߫ ߡߟߍ߬ߞߊ ߟߎ߬ ߡߌߣߌ߲ߣߍ߲ ߦߋ߫ ߛߍ߬ߡߍ ߟߊߡߌߣߌ߲ ߘߐ߫ ، ߊ߬ߟߎ߬ ߦߋ߫ ߛߊߣߌ߲ߧߊ ߞߎߡߊ ߝߐ߫ ߟߊ߫ ߸ ߞߵߊ߬ ߟߴߊ߬ߟߎ߫ ߡߊ߰ߙߌ ߕߊ߲߬ߘߏ ߞߊ߲߬ ، ߞߵߊ߬ ߕߘߍ߬ ߞߕߌ ߓߘߊ߫ ߕߍ߰ ( ߘߊ߲ߝߋ߲ ) ߠߎ߬ ߕߍ߫ ߕߎ߬ߢߊ ߟߊ߫ ߸ ߊ߬ ߣߴߊ߬ ߝߐ ߦߴߌ ߘߐ߫ ߞߏ߫ ߕߊ߲߬ߘߏ ߊߟߊ߫ ߦߋ߫ ߸ ߖߊ߯ߓߊ ߟߎ߫ ߡߊ߰ߙߌ ߟߋ߬.,
4134,ߤ߭. ߡ. ( ߤ߭ߊ߯ߎ. ߡߌ߯ߡ. ),
4135,ߟߍߙߊ ߟߊߖߌ߱ ߝߘߊߣߍ߲߫ ߊߟߊ߫ ߣߌ߬ߣߌ߬ߟߊ߫ ߟߐ߲ߠߌ߲ߠߊ ߟߋ߬ ߟߊ߫.,
4136,ߜߌߡߊ ߦߝߊ߬ߓߊ߮ ߟߋ߬ ߸ ߖߘߍ߬ߟߊ߬ߛߊߦߌ ߡߌ߬ߘߊ߬ߓߊ߮ ߟߋ߬ ߸ ߓߌ߲߬ߓߊ߬ߏ߬ ߜߍߟߍ߲ ߕߌ߱ ߟߋ߬ ، ߣߍߡߊ ߕߌ߱ ߟߋ߬ ߸ ߡߊ߰ߙߌ߬ ߛߌ߫ ߕߍ߫ ߊ߬ߟߋ߬ ߞߐ߫ ، ߟߊ߬ߓߊ߲ ߞߍߕߐ߫ ߊ߬ߟߋ ߟߋ߫ ߡߊ߬.,
