id,text,foot_notes
5223,Askinoohunna min haythu sakantum minwujdikum wala tudarroohunna litudayyiqooAAalayhinna wa-in kunna olati hamlin faanfiqooAAalayhinna hatta yadaAAna hamlahunnafa-in ardaAAna lakum faatoohunna ojoorahunnawa/tamiroo baynakum bimaAAroofin wa-in taAAasartum fasaturdiAAulahu okhra,
5224,Liyunfiq thoo saAAatin min saAAatihiwaman qudira AAalayhi rizquhu falyunfiq mimma atahuAllahu la yukallifu Allahu nafsan illama ataha sayajAAalu AllahubaAAda AAusrin yusra,
5225,Wakaayyin min qaryatin AAatat AAan amrirabbiha warusulihi fahasabnaha hisabanshadeedan waAAaththabnaha AAathabannukra,
5226,Fathaqat wabala amrihawakana AAaqibatu amriha khusra,
5227,aAAadda Allahu lahum AAathabanshadeedan fattaqoo Allaha ya olee al-albabiallatheena amanoo qad anzala Allahu ilaykum thikra,
5228,Rasoolan yatloo AAalaykum ayatiAllahi mubayyinatin liyukhrija allatheena amanoowaAAamiloo assalihati mina aththulumatiila annoori waman yu/min billahiwayaAAmal salihan yudkhilhu jannatin tajreemin tahtiha al-anharu khalideena feehaabadan qad ahsana Allahu lahu rizqa,
5229,Allahu allathee khalaqa sabAAasamawatin wamina al-ardi mithlahunnayatanazzalu al-amru baynahunna litaAAlamoo anna AllahaAAala kulli shay-in qadeerun waanna Allaha qad ahatabikulli shay-in AAilma,
5230,Ya ayyuha annabiyyulima tuharrimu ma ahalla Allahu lakatabtaghee mardata azwajika wallahughafoorun raheem,
5231,Qad farada Allahu lakum tahillataaymanikum wallahu mawlakum wahuwaalAAaleemu alhakeem,
5232,Wa-ith asarra annabiyyu ilabaAAdi azwajihi hadeethan falammanabbaat bihi waathharahu Allahu AAalayhiAAarrafa baAAdahu waaAArada AAan baAAdinfalamma nabbaaha bihi qalat man anbaaka hathaqala nabbaaniya alAAaleemu alkhabeer,
5233,In tatooba ila Allahifaqad saghat quloobukuma wa-in tathaharaAAalayhi fa-inna Allaha huwa mawlahu wajibreelu wasalihualmu/mineena walmala-ikatu baAAda thalika thaheer,
5234,AAasa rabbuhu in tallaqakunnaan yubdilahu azwajan khayran minkunna muslimatinmu/minatin qanitatin ta-ibatinAAabidatin sa-ihatin thayyibatinwaabkara,
5235,Ya ayyuha allatheena amanooqoo anfusakum waahleekum naran waqooduha annasuwalhijaratu AAalayha mala-ikatunghilathun shidadun la yaAAsoonaAllaha ma amarahum wayafAAaloona mayu/maroon,
5236,Ya ayyuha allatheenakafaroo la taAAtathiroo alyawma innamatujzawna ma kuntum taAAmaloon,
5237,Ya ayyuha allatheena amanootooboo ila Allahi tawbatan nasoohanAAasa rabbukum an yukaffira AAankum sayyi-atikumwayudkhilakum jannatin tajree min tahtihaal-anharu yawma la yukhzee Allahu annabiyyawallatheena amanoo maAAahu nooruhum yasAAabayna aydeehim wabi-aymanihim yaqooloona rabbanaatmim lana noorana waghfir lanainnaka AAala kulli shay-in qadeer,
5238,Ya ayyuha annabiyyu jahidialkuffara walmunafiqeena waghluthAAalayhim wama/wahum jahannamu wabi/sa almaseer,
5239,Daraba Allahu mathalan lillatheenakafaroo imraata noohin wamraata lootin kanatatahta AAabdayni min AAibadina salihaynifakhanatahuma falam yughniya AAanhumamina Allahi shay-an waqeela odkhula annaramaAAa addakhileen,
5240,Wadaraba Allahu mathalan lillatheenaamanoo imraata firAAawna ith qalat rabbiibni lee AAindaka baytan fee aljannati wanajjinee min firAAawnawaAAamalihi wanajjinee mina alqawmi aththalimeen,
5241,Wamaryama ibnata AAimrana allatee ahsanatfarjaha fanafakhna feehi min roohinawasaddaqat bikalimati rabbiha wakutubihi wakanatmina alqaniteen,
5242,Tabaraka allathee biyadihialmulku wahuwa AAala kulli shay-in qadeer,
5243,Allathee khalaqa almawta walhayataliyabluwakum ayyukum ahsanu AAamalan wahuwa alAAazeezualghafoor,
5244,Allathee khalaqa sabAAa samawatintibaqan ma tara fee khalqi arrahmanimin tafawutin farjiAAi albasara hal taramin futoor,
5245,Thumma irjiAAi albasara karratayniyanqalib ilayka albasaru khasi-an wahuwa haseer,
5246,Walaqad zayyanna assamaaaddunya bimasabeeha wajaAAalnaharujooman lishshayateeni waaAAtadna lahumAAathaba assaAAeer,
5247,Walillatheena kafaroo birabbihim AAathabujahannama wabi/sa almaseer,
5248,Itha olqoo feeha samiAAoo lahashaheeqan wahiya tafoor,
5249,Takadu tamayyazu mina alghaythikullama olqiya feeha fawjun saalahum khazanatuhaalam ya/tikum natheer,
5250,Qaloo bala qad jaananatheerun fakaththabna waqulna manazzala Allahu min shay-in in antum illa fee dalalinkabeer,
5251,Waqaloo law kunna nasmaAAu awnaAAqilu ma kunna fee as-habi assaAAeer,
5252,FaAAtarafoo bithanbihim fasuhqanli-as-habi assaAAeer,
5253,Inna allatheena yakhshawna rabbahumbilghaybi lahum maghfiratun waajrun kabeer,
5254,Waasirroo qawlakum awi ijharoo bihi innahuAAaleemun bithati assudoor,
5255,Ala yaAAlamu man khalaqa wahuwa allateefualkhabeer,
5256,Huwa allathee jaAAala lakumu al-ardathaloolan famshoo fee manakibihawakuloo min rizqihi wa-ilayhi annushoor,
5257,Aamintum man fee assama-i anyakhsifa bikumu al-arda fa-itha hiya tamoor,
5258,Am amintum man fee assama-ian yursila AAalaykum hasiban fasataAAlamoona kayfa natheer,
5259,Walaqad kaththaba allatheenamin qablihim fakayfa kana nakeer,
5260,Awa lam yaraw ila attayrifawqahum saffatin wayaqbidna mayumsikuhunna illa arrahmanu innahubikulli shay-in baseer,
5261,Amman hatha allathee huwajundun lakum yansurukum min dooni arrahmaniini alkafiroona illa fee ghuroor,
5262,Amman hatha allatheeyarzuqukum in amsaka rizqahu bal lajjoo fee AAutuwwin wanufoor,
5263,Afaman yamshee mukibban AAala wajhihiahda amman yamshee sawiyyan AAala siratinmustaqeem,
5264,Qul huwa allathee anshaakum wajaAAalalakumu assamAAa wal-absara wal-af-idataqaleelan ma tashkuroon,
5265,Qul huwa allathee tharaakumfee al-ardi wa-ilayhi tuhsharoon,
5266,Wayaqooloona mata hathaalwaAAdu in kuntum sadiqeen,
5267,Qul innama alAAilmu AAinda Allahiwa-innama ana natheerun mubeen,
5268,Falamma raawhu zulfatan see-atwujoohu allatheena kafaroo waqeela hatha allatheekuntum bihi taddaAAoon,
5269,Qul araaytum in ahlakaniya Allahuwaman maAAiya aw rahimana faman yujeeru alkafireenamin AAathabin aleem,
5270,Qul huwa arrahmanu amannabihi waAAalayhi tawakkalna fasataAAlamoona man huwa fee dalalinmubeen,
5271,Qul araaytum in asbaha maokumghawran faman ya/teekum bima-in maAAeen,
5272,Noon walqalami wama yasturoon,
5273,Ma anta biniAAmati rabbika bimajnoon,
5274,Wa-inna laka laajran ghayra mamnoon,
5275,Wa-innaka laAAala khuluqin AAatheem,
5276,Fasatubsiru wayubsiroon,
5277,Bi-ayyikumu almaftoon,
5278,Inna rabbaka huwa aAAlamu biman dallaAAan sabeelihi wahuwa aAAlamu bilmuhtadeen,
5279,Fala tutiAAi almukaththibeen,
5280,Waddoo law tudhinu fayudhinoon,
5281,Wala tutiAA kulla hallafinmaheen,
5282,Hammazin mashsha-in binameem,
5283,MannaAAin lilkhayri muAAtadin atheem,
5284,AAutullin baAAda thalika zaneem,
5285,An kana tha malinwabaneen,
5286,Itha tutla AAalayhi ayatunaqala asateeru al-awwaleen,
5287,Sanasimuhu AAala alkhurtoom,
5288,Inna balawnahum kamabalawna as-haba aljannati ith aqsamoolayasrimunnaha musbiheen,
5289,Wala yastathnoon,
5290,Fatafa AAalayha ta-ifunmin rabbika wahum na-imoon,
5291,Faasbahat kassareem,
5292,Fatanadaw musbiheen,
5293,Ani ighdoo AAala harthikum inkuntum sarimeen,
5294,Fantalaqoo wahum yatakhafatoon,
5295,An la yadkhulannaha alyawmaAAalaykum miskeen,
5296,Waghadaw AAala hardin qadireen,
5297,Falamma raawha qalooinna ladalloon,
5298,Bal nahnu mahroomoon,
5299,Qala awsatuhum alam aqul lakumlawla tusabbihoon,
5300,Qaloo subhana rabbinainna kunna thalimeen,
5301,Faaqbala baAAduhum AAala baAAdinyatalawamoon,
5302,Qaloo ya waylana innakunna tagheen,
5303,AAasa rabbuna an yubdilanakhayran minha inna ila rabbina raghiboon,
5304,Kathalika alAAathabu walaAAathabual-akhirati akbaru law kanoo yaAAlamoon,
5305,Inna lilmuttaqeena AAinda rabbihim jannatiannaAAeem,
5306,AfanajAAalu almuslimeena kalmujrimeen,
5307,Ma lakum kayfa tahkumoon,
5308,Am lakum kitabun feehi tadrusoon,
5309,Inna lakum feehi lama takhayyaroon,
5310,Am lakum aymanun AAalayna balighatunila yawmi alqiyamati inna lakum lama tahkumoon,
5311,Salhum ayyuhum bithalika zaAAeem,
5312,Am lahum shurakao falya/too bishuraka-ihimin kanoo sadiqeen,
5313,Yawma yukshafu AAan saqin wayudAAawnaila assujoodi fala yastateeAAoon,
5314,KhashiAAatan absaruhumtarhaquhum thillatun waqad kanoo yudAAawna ilaassujoodi wahum salimoon,
5315,Fatharnee waman yukaththibubihatha alhadeethi sanastadrijuhum min haythula yaAAlamoon,
5316,Waomlee lahum inna kaydee mateen,
5317,Am tas-aluhum ajran fahum min maghraminmuthqaloon,
5318,Am AAindahumu alghaybu fahum yaktuboon,
5319,Fasbir lihukmi rabbikawala takun kasahibi alhooti ith nadawahuwa makthoom,
5320,Lawla an tadarakahu niAAmatunmin rabbihi lanubitha bilAAara-i wahuwa mathmoom,
5321,Fajtabahu rabbuhu fajaAAalahumina assaliheen,
5322,Wa-in yakadu allatheenakafaroo layuzliqoonaka bi-absarihim lamma samiAAooaththikra wayaqooloona innahu lamajnoon,
5323,Wama huwa illa thikrunlilAAalameen,
5324,Alhaqqa,
5325,Ma alhaqqa,
5326,Wama adraka ma alhaqqa,
5327,Kaththabat thamoodu waAAadun bilqariAAa,
5328,Faamma thamoodu faohlikoo bittaghiya,
5329,Waamma AAadun faohlikoo bireehinsarsarin AAatiya,
5330,Sakhkharaha AAalayhim sabAAa layalinwathamaniyata ayyamin husooman fataraalqawma feeha sarAAa kaannahum aAAjazunakhlin khawiya,
5331,Fahal tara lahum min baqiya,
5332,Wajaa firAAawnu waman qablahu walmu/tafikatubilkhati-a,
5333,FaAAasaw rasoola rabbihim faakhathahumakhthatan rabiya,
5334,Inna lamma taghaalmao hamalnakum fee aljariya,
5335,LinajAAalaha lakum tathkiratanwataAAiyaha othunun waAAiya,
5336,Fa-itha nufikha fee assoorinafkhatun wahida,
5337,Wahumilati al-ardu waljibalufadukkata dakkatan wahida,
5338,Fayawma-ithin waqaAAati alwaqiAAa,
5339,Wanshaqqati assamaofahiya yawma-ithin wahiya,
5340,Walmalaku AAala arja-ihawayahmilu AAarsha rabbika fawqahum yawma-ithin thamaniya,
5341,Yawma-ithin tuAAradoona latakhfa minkum khafiya,
5342,Faamma man ootiya kitabahubiyameenihi fayaqoolu haomu iqraoo kitabiyah,
5343,Innee thanantu annee mulaqinhisabiyah,
5344,Fahuwa fee AAeeshatin radiya,
5345,Fee jannatin AAaliya,
5346,Qutoofuha daniya,
5347,Kuloo washraboo hanee-an bimaaslaftum fee al-ayyami alkhaliya,
5348,Waamma man ootiya kitabahubishimalihi fayaqoolu ya laytanee lam oota kitabiyah,
5349,Walam adri ma hisabiyah,
5350,Ya laytaha kanati alqadiya,
5351,Ma aghna AAannee maliyah,
5352,Halaka AAannee sultaniyah,
5353,Khuthoohu faghullooh,
5354,Thumma aljaheema sallooh,
5355,Thumma fee silsilatin tharAAuhasabAAoona thiraAAan faslukooh,
5356,Innahu kana la yu/minu billahialAAatheem,
5357,Wala yahuddu AAalataAAami almiskeen,
5358,Falaysa lahu alyawma hahuna hameem,
5359,Wala taAAamun illamin ghisleen,
5360,La ya/kuluhu illa alkhati-oon,
5361,Fala oqsimu bima tubsiroon,
5362,Wama la tubsiroon,
5363,Innahu laqawlu rasoolin kareem,
5364,Wama huwa biqawli shaAAirinqaleelan ma tu/minoon,
5365,Wala biqawli kahinin qaleelanma tathakkaroon,
5366,Tanzeelun min rabbi alAAalameen,
5367,Walaw taqawwala AAalayna baAAdaal-aqaweel,
5368,Laakhathna minhu bilyameen,
5369,Thumma laqataAAna minhualwateen,
5370,Fama minkum min ahadin AAanhu hajizeen,
5371,Wa-innahu latathkiratun lilmuttaqeen,
5372,Wa-inna lanaAAlamu anna minkum mukaththibeen,
5373,Wa-innahu lahasratun AAala alkafireen,
5374,Wa-innahu lahaqqu alyaqeen,
5375,Fasabbih bismi rabbika alAAatheem,
5376,Saala sa-ilun biAAathabin waqiAA,
5377,Lilkafireena laysa lahu dafiAA,
5378,Mina Allahi thee almaAAarij,
5379,TaAAruju almala-ikatu warroohuilayhi fee yawmin kana miqdaruhu khamseena alfasana,
5380,Fasbir sabran jameela,
5381,Innahum yarawnahu baAAeeda,
5382,Wanarahu qareeba,
5383,Yawma takoonu assamao kalmuhl,
5384,Watakoonu aljibalu kalAAihn,
5385,Wala yas-alu hameemun hameema,
5386,Yubassaroonahum yawaddu almujrimu lawyaftadee min AAathabi yawmi-ithin bibaneeh,
5387,Wasahibatihi waakheeh,
5388,Wafaseelatihi allatee tu/weeh,
5389,Waman fee al-ardi jameeAAan thummayunjeeh,
5390,Kalla innaha latha,
5391,NazzaAAatan lishshawa,
5392,TadAAoo man adbara watawalla,
5393,WajamaAAa faawAAa,
5394,Inna al-insana khuliqa halooAAa,
5395,Itha massahu ashsharrujazooAAa,
5396,Wa-itha massahu alkhayru manooAAa,
5397,Illa almusalleen,
5398,Allatheena hum AAala salatihimda-imoon,
5399,Wallatheena fee amwalihimhaqqun maAAloom,
5400,Lissa-ili walmahroom,
5401,Wallatheena yusaddiqoonabiyawmi addeen,
5402,Wallatheena hum min AAathabirabbihim mushfiqoon,
5403,Inna AAathaba rabbihim ghayru ma/moon,
5404,Wallatheena hum lifuroojihim hafithoon,
5405,Illa AAala azwajihim awma malakat aymanuhum fa-innahum ghayru maloomeen,
5406,Famani ibtagha waraa thalikafaola-ika humu alAAadoon,
5407,Wallatheena hum li-amanatihimwaAAahdihim raAAoon,
5408,Wallatheena hum bishahadatihimqa-imoon,
5409,Wallatheena hum AAala salatihimyuhafithoon,
5410,Ola-ika fee jannatin mukramoon,
5411,Famali allatheena kafarooqibalaka muhtiAAeen,
5412,AAani alyameeni waAAani ashshimaliAAizeen,
5413,AyatmaAAu kullu imri-in minhum anyudkhala jannata naAAeem,
5414,Kalla inna khalaqnahummimma yaAAlamoon,
5415,Fala oqsimu birabbi almashariqiwalmagharibi inna laqadiroon,
5416,AAala an nubaddila khayran minhum wamanahnu bimasbooqeen,
5417,Fatharhum yakhoodoowayalAAaboo hatta yulaqoo yawmahumu allatheeyooAAadoon,
5418,Yawma yakhrujoona mina al-ajdathi siraAAankaannahum ila nusubin yoofidoon,
5419,KhashiAAatan absaruhumtarhaquhum thillatun thalika alyawmu allatheekanoo yooAAadoon,
5420,Inna arsalna noohan ilaqawmihi an anthir qawmaka min qabli an ya/tiyahum AAathabunaleem,
5421,Qala ya qawmi innee lakum natheerunmubeen,
5422,Ani oAAbudoo Allaha wattaqoohuwaateeAAoon,
5423,Yaghfir lakum min thunoobikumwayu-akhkhirkum ila ajalin musamman inna ajala Allahiitha jaa la yu-akhkharu law kuntumtaAAlamoon,
5424,Qala rabbi innee daAAawtu qawmeelaylan wanahara,
5425,Falam yazidhum duAAa-ee illafirara,
5426,Wa-innee kullama daAAawtuhumlitaghfira lahum jaAAaloo asabiAAahum fee athanihimwastaghshaw thiyabahum waasarroo wastakbarooistikbara,
5427,Thumma innee daAAawtuhum jihara,
5428,Thumma innee aAAlantu lahum waasrartu lahumisrara,
5429,Faqultu istaghfiroo rabbakum innahu kanaghaffara,
5430,Yursili assamaa AAalaykummidrara,
5431,Wayumdidkum bi-amwalin wabaneenawayajAAal lakum jannatin wayajAAal lakum anhara,
5432,Ma lakum la tarjoona lillahiwaqara,
5433,Waqad khalaqakum atwara,
5434,Alam taraw kayfa khalaqa AllahusabAAa samawatin tibaqa,
5435,WajaAAala alqamara feehinna nooran wajaAAalaashshamsa siraja,
5436,Wallahu anbatakum mina al-ardinabata,
5437,Thumma yuAAeedukum feehawayukhrijukum ikhraja,
5438,Wallahu jaAAala lakumu al-ardabisata,
5439,Litaslukoo minha subulan fijaja,
5440,Qala noohun rabbi innahum AAasawneewattabaAAoo man lam yazidhu maluhu wawaladuhu illakhasara,
5441,Wamakaroo makran kubbara,
5442,Waqaloo la tatharunna alihatakumwala tatharunna waddan wala suwaAAanwala yaghootha wayaAAooqa wanasra,
5443,Waqad adalloo katheeran walatazidi aththalimeena illa dalala,
5444,Mimma khatee-atihimoghriqoo faodkhiloo naran falam yajidoo lahum min dooniAllahi ansara,
5445,Waqala noohun rabbi latathar AAala al-ardi mina alkafireenadayyara,
5446,Innaka in tatharhum yudillooAAibadaka wala yalidoo illa fajirankaffara,
5447,Rabbi ighfir lee waliwalidayyawaliman dakhala baytiya mu/minan walilmu/mineena walmu/minatiwala tazidi aththalimeena illatabaran,
5448,Qul oohiya ilayya annahu istamaAAanafarun mina aljinni faqaloo inna samiAAnaqur-anan AAajaba,
5449,Yahdee ila arrushdi faamannabihi walan nushrika birabbina ahada,
5450,Waannahu taAAala jaddu rabbinama ittakhatha sahibatan wala walada,
5451,Waannahu kana yaqoolu safeehunaAAala Allahi shatata,
5452,Waanna thanannaan lan taqoola al-insu waljinnu AAala Allahikathiba,
5453,Waannahu kana rijalun minaal-insi yaAAoothoona birijalin mina aljinni fazadoohumrahaqa,
5454,Waannahum thannoo kama thanantuman lan yabAAatha Allahu ahada,
5455,Waanna lamasna assamaafawajadnaha muli-at harasan shadeedanwashuhuba,
5456,Waanna kunna naqAAudu minhamaqaAAida lissamAAi faman yastamiAAi al-anayajid lahu shihaban rasada,
5457,Waanna la nadree asharrunoreeda biman fee al-ardi am arada bihim rabbuhumrashada,
5458,Waanna minna assalihoonawaminna doona thalika kunna tara-iqaqidada,
5459,Wanna thanannaan lan nuAAjiza Allaha fee al-ardi walan nuAAjizahuharaba,
5460,Waanna lamma samiAAnaalhuda amanna bihi faman yu/min birabbihifala yakhafu bakhsan wala rahaqa,
5461,Waanna minna almuslimoonawaminna alqasitoona faman aslama faola-ikataharraw rashada,
5462,Waama alqasitoona fakanoolijahannama hataba,
5463,Waallawi istaqamoo AAala attareeqatilaasqaynahum maan ghadaqa,
5464,Linaftinahum feehi waman yuAArid AAanthikri rabbihi yasluk-hu AAathaban saAAada,
5465,Waanna almasajida lillahi falatadAAoo maAAa Allahi ahada,
5466,Waannahu lamma qama AAabdu AllahiyadAAoohu kadoo yakoonoona AAalayhi libada,
5467,Qul innama adAAoo rabbee walaoshriku bihi ahada,
5468,Qul innee la amliku lakum darranwala rashada,
5469,Qul innee lan yujeeranee mina Allahiahadun walan ajida min doonihi multahada,
5470,Illa balaghan mina Allahiwarisalatihi waman yaAAsi Allahawarasoolahu fa-inna lahu nara jahannama khalideenafeeha abada,
5471,Hatta itha raaw mayooAAadoona fasayaAAlamoona man adAAafu nasiranwaaqallu AAadada,
5472,Qul in adree aqareebun ma tooAAadoonaam yajAAalu lahu rabbee amada,
5473,AAalimu alghaybi fala yuthhiruAAala ghaybihi ahada,
5474,Illa mani irtada min rasoolinfa-innahu yasluku min bayni yadayhi wamin khalfihi rasada,
5475,LiyaAAlama an qad ablaghoo risalatirabbihim waahata bima ladayhim waahsa kullashay-in AAadada,
5476,Ya ayyuha almuzzammil,
5477,Qumi allayla illa qaleela,
5478,Nisfahu awi onqus minhu qaleela,
5479,Aw zid AAalayhi warattili alqur-anatarteela,
5480,Inna sanulqee AAalayka qawlan thaqeela,
5481,Inna nashi-ata allayli hiya ashaddu wat-anwaaqwamu qeela,
5482,Inna laka fee annahari sabhantaweela,
5483,Wathkuri isma rabbikawatabattal ilayhi tabteela,
5484,Rabbu almashriqi walmaghribi lailaha illa huwa fattakhithhu wakeela,
5485,Wasbir AAala mayaqooloona wahjurhum hajran jameela,
5486,Watharnee walmukaththibeenaolee annaAAmati wamahhilhum qaleela,
5487,Inna ladayna ankalan wajaheema,
5488,WataAAaman tha ghussatinwaAAathaban aleema,
5489,Yawma tarjufu al-ardu waljibaluwakanati aljibalu katheeban maheela,
5490,Inna arsalna ilaykum rasoolanshahidan AAalaykum kama arsalna ilafirAAawna rasoola,
5491,FaAAasa firAAawnu arrasoolafaakhathnahu akhthan wabeela,
5492,Fakayfa tattaqoona in kafartum yawmanyajAAalu alwildana sheeba,
5493,Assamao munfatirunbihi kana waAAduhu mafAAoola,
5494,Inna hathihi tathkiratun famanshaa ittakhatha ila rabbihi sabeela,
5495,Inna rabbaka yaAAlamu annaka taqoomu adnamin thuluthayi allayli wanisfahu wathuluthahu wata-ifatunmina allatheena maAAaka wallahu yuqaddiruallayla wannahara AAalima an lan tuhsoohufataba AAalaykum faqraoo ma tayassara minaalqur-ani AAalima an sayakoonu minkum marda waakharoonayadriboona fee al-ardi yabtaghoona min fadliAllahi waakharoona yuqatiloona fee sabeeliAllahi faqraoo ma tayassara minhu waaqeemooassalata waatoo azzakatawaaqridoo Allaha qardan hasanan wamatuqaddimoo li-anfusikum min khayrin tajidoohu AAinda Allahihuwa khayran waaAAthama ajran wastaghfirooAllaha inna Allaha ghafoorun raheem,
5496,Ya ayyuha almuddaththir,
5497,Qum faanthir,
5498,Warabbaka fakabbir,
5499,Wathiyabaka fatahhir,
5500,Warrujza fahjur,
5501,Wala tamnun tastakthir,
5502,Walirabbika fasbir,
5503,Fa-itha nuqira fee annaqoor,
5504,Fathalika yawma-ithin yawmunAAaseer,
5505,AAala alkafireena ghayruyaseer,
5506,Tharnee waman khalaqtu waheeda,
5507,WajaAAaltu lahu malan mamdooda,
5508,Wabaneena shuhooda,
5509,Wamahhadtu lahu tamheeda,
5510,Thumma yatmaAAu an azeed,
5511,Kalla innahu kana li-ayatinaAAaneeda,
5512,Saorhiquhu saAAooda,
5513,Innahu fakkara waqaddar,
5514,Faqutila kayfa qaddar,
5515,Thumma qutila kayfa qaddar,
5516,Thumma nathar,
5517,Thumma AAabasa wabasar,
5518,Thumma adbara wastakbar,
5519,Faqala in hatha illa sihrunyu/thar,
5520,In hatha illa qawlu albashar,
5521,Saosleehi saqar,
5522,Wama adraka ma saqar,
5523,La tubqee wala tathar,
5524,Lawwahatun lilbashar,
5525,AAalayha tisAAata AAashar,
5526,Wama jaAAalna as-habaannari illa mala-ikatan wamajaAAalna AAiddatahum illa fitnatan lillatheenakafaroo liyastayqina allatheena ootoo alkitabawayazdada allatheena amanoo eemananwala yartaba allatheena ootoo alkitabawalmu/minoona waliyaqoola allatheena feequloobihim maradun walkafiroona mathaarada Allahu bihatha mathalan kathalikayudillu Allahu man yashao wayahdee man yashaowama yaAAlamu junooda rabbika illa huwa wamahiya illa thikra lilbashar,
